Train No.,train Name,islno,station Code,Station Name,Arrival time,Departure time,Distance,Source Station Code,source Station Name,Destination station Code,Destination Station Name
'12145',LTT PURI SUP EX,5,BSL ,BHUSAVAL JN    ,'03:00:00','03:10:00',429,LTT ,LOKMANYATILAK T,PURI,PURI           
'12145',LTT PURI SUP EX,6,AK  ,AKOLA JN       ,'04:45:00','04:50:00',569,LTT ,LOKMANYATILAK T,PURI,PURI           
'12145',LTT PURI SUP EX,7,BD  ,BADNERA JN     ,'07:10:00','07:15:00',647,LTT ,LOKMANYATILAK T,PURI,PURI           
'12145',LTT PURI SUP EX,8,NGP ,NAGPUR         ,'10:50:00','11:05:00',821,LTT ,LOKMANYATILAK T,PURI,PURI           
'12145',LTT PURI SUP EX,9,G   ,GONDIA JN      ,'12:41:00','12:43:00',951,LTT ,LOKMANYATILAK T,PURI,PURI           
'12145',LTT PURI SUP EX,10,DURG,DURG           ,'14:50:00','14:55:00',1085,LTT ,LOKMANYATILAK T,PURI,PURI           
'12145',LTT PURI SUP EX,11,R   ,RAIPUR JN      ,'15:35:00','15:55:00',1122,LTT ,LOKMANYATILAK T,PURI,PURI           
'12145',LTT PURI SUP EX,12,MSMD,MAHASAMUND     ,'16:50:00','16:52:00',1176,LTT ,LOKMANYATILAK T,PURI,PURI           
'12145',LTT PURI SUP EX,13,KRAR,KHARIAR ROAD   ,'17:40:00','17:42:00',1227,LTT ,LOKMANYATILAK T,PURI,PURI           
'12145',LTT PURI SUP EX,14,KBJ ,KANTABANJI     ,'18:35:00','18:40:00',1291,LTT ,LOKMANYATILAK T,PURI,PURI           
'12145',LTT PURI SUP EX,15,TIG ,TITLAGARH      ,'19:25:00','19:50:00',1325,LTT ,LOKMANYATILAK T,PURI,PURI           
'12145',LTT PURI SUP EX,16,BUDM,BADMAL         ,'20:12:00','20:14:00',1345,LTT ,LOKMANYATILAK T,PURI,PURI           
'12145',LTT PURI SUP EX,17,BLGR,BALANGIR       ,'20:50:00','20:55:00',1388,LTT ,LOKMANYATILAK T,PURI,PURI           
'12145',LTT PURI SUP EX,18,BRGA,BARGARH ROAD   ,'21:45:00','21:47:00',1464,LTT ,LOKMANYATILAK T,PURI,PURI           
'12145',LTT PURI SUP EX,19,SBP ,SAMBALPUR      ,'22:50:00','23:00:00',1506,LTT ,LOKMANYATILAK T,PURI,PURI           
'12145',LTT PURI SUP EX,20,SBPD,SAMBALPUR ROAD ,'23:05:00','23:07:00',1508,LTT ,LOKMANYATILAK T,PURI,PURI           
'12145',LTT PURI SUP EX,21,ANGL,ANGUL          ,'02:00:00','02:02:00',1663,LTT ,LOKMANYATILAK T,PURI,PURI           
'12145',LTT PURI SUP EX,22,TLHR,TALCHER        ,'02:35:00','03:00:00',1680,LTT ,LOKMANYATILAK T,PURI,PURI           
'12145',LTT PURI SUP EX,23,DNKL,DHENKANAL      ,'03:50:00','03:52:00',1733,LTT ,LOKMANYATILAK T,PURI,PURI           
'12145',LTT PURI SUP EX,24,CTC ,CUTTACK        ,'04:45:00','04:50:00',1790,LTT ,LOKMANYATILAK T,PURI,PURI           
'12145',LTT PURI SUP EX,25,BBS ,BHUBANESWAR    ,'05:30:00','05:35:00',1817,LTT ,LOKMANYATILAK T,PURI,PURI           
'12145',LTT PURI SUP EX,26,KUR ,KHURDA ROAD JN ,'06:10:00','06:15:00',1836,LTT ,LOKMANYATILAK T,PURI,PURI           
'12145',LTT PURI SUP EX,27,PURI,PURI           ,'07:45:00','00:00:00',1880,LTT ,LOKMANYATILAK T,PURI,PURI           
'12146',PURI LTT SUP EX,1,PURI,PURI           ,'00:00:00','21:25:00',0,PURI,PURI           ,LTT ,LOKMANYATILAK T
'12146',PURI LTT SUP EX,2,KUR ,KHURDA ROAD JN ,'22:30:00','22:35:00',44,PURI,PURI           ,LTT ,LOKMANYATILAK T
'12146',PURI LTT SUP EX,3,BBS ,BHUBANESWAR    ,'23:00:00','23:05:00',63,PURI,PURI           ,LTT ,LOKMANYATILAK T
'12146',PURI LTT SUP EX,4,CTC ,CUTTACK        ,'23:30:00','23:35:00',91,PURI,PURI           ,LTT ,LOKMANYATILAK T
'12146',PURI LTT SUP EX,5,NRG ,NERGUNDI       ,'23:55:00','23:56:00',102,PURI,PURI           ,LTT ,LOKMANYATILAK T
'12146',PURI LTT SUP EX,6,DNKL,DHENKANAL      ,'00:31:00','00:32:00',148,PURI,PURI           ,LTT ,LOKMANYATILAK T
'12146',PURI LTT SUP EX,7,TLHR,TALCHER        ,'01:15:00','01:40:00',200,PURI,PURI           ,LTT ,LOKMANYATILAK T
'12146',PURI LTT SUP EX,8,ANGL,ANGUL          ,'02:25:00','02:27:00',218,PURI,PURI           ,LTT ,LOKMANYATILAK T
'12146',PURI LTT SUP EX,9,SBPD,SAMBALPUR ROAD ,'04:29:00','04:30:00',373,PURI,PURI           ,LTT ,LOKMANYATILAK T
'12146',PURI LTT SUP EX,10,SBP ,SAMBALPUR      ,'05:10:00','05:20:00',375,PURI,PURI           ,LTT ,LOKMANYATILAK T
'12146',PURI LTT SUP EX,11,BRGA,BARGARH ROAD   ,'05:55:00','05:57:00',417,PURI,PURI           ,LTT ,LOKMANYATILAK T
'12146',PURI LTT SUP EX,12,BLGR,BALANGIR       ,'06:53:00','06:58:00',493,PURI,PURI           ,LTT ,LOKMANYATILAK T
'12146',PURI LTT SUP EX,13,BUDM,BADMAL         ,'07:29:00','07:30:00',536,PURI,PURI           ,LTT ,LOKMANYATILAK T
'12146',PURI LTT SUP EX,14,TIG ,TITLAGARH      ,'08:15:00','08:40:00',556,PURI,PURI           ,LTT ,LOKMANYATILAK T
'12146',PURI LTT SUP EX,15,KBJ ,KANTABANJI     ,'09:07:00','09:17:00',589,PURI,PURI           ,LTT ,LOKMANYATILAK T
'12146',PURI LTT SUP EX,16,KRAR,KHARIAR ROAD   ,'10:11:00','10:12:00',654,PURI,PURI           ,LTT ,LOKMANYATILAK T
'12146',PURI LTT SUP EX,17,MSMD,MAHASAMUND     ,'11:01:00','11:02:00',705,PURI,PURI           ,LTT ,LOKMANYATILAK T
'12146',PURI LTT SUP EX,18,R   ,RAIPUR JN      ,'12:30:00','12:55:00',759,PURI,PURI           ,LTT ,LOKMANYATILAK T
'12146',PURI LTT SUP EX,19,DURG,DURG           ,'13:45:00','13:50:00',796,PURI,PURI           ,LTT ,LOKMANYATILAK T
'12146',PURI LTT SUP EX,20,G   ,GONDIA JN      ,'15:38:00','15:40:00',929,PURI,PURI           ,LTT ,LOKMANYATILAK T
'12146',PURI LTT SUP EX,21,NGP ,NAGPUR         ,'17:50:00','18:00:00',1059,PURI,PURI           ,LTT ,LOKMANYATILAK T
'12146',PURI LTT SUP EX,22,BD  ,BADNERA JN     ,'20:45:00','20:48:00',1234,PURI,PURI           ,LTT ,LOKMANYATILAK T
'12146',PURI LTT SUP EX,23,AK  ,AKOLA JN       ,'21:40:00','21:45:00',1312,PURI,PURI           ,LTT ,LOKMANYATILAK T
'12146',PURI LTT SUP EX,24,BSL ,BHUSAVAL JN    ,'23:40:00','23:50:00',1452,PURI,PURI           ,LTT ,LOKMANYATILAK T
'12146',PURI LTT SUP EX,25,NK  ,NASIK ROAD     ,'03:24:00','03:25:00',1709,PURI,PURI           ,LTT ,LOKMANYATILAK T
'12146',PURI LTT SUP EX,26,IGP ,IGATPURI       ,'04:39:00','04:40:00',1760,PURI,PURI           ,LTT ,LOKMANYATILAK T
'12146',PURI LTT SUP EX,27,KYN ,KALYAN JN      ,'06:27:00','06:30:00',1843,PURI,PURI           ,LTT ,LOKMANYATILAK T
'12146',PURI LTT SUP EX,28,LTT ,LOKMANYATILAK T,'07:30:00','00:00:00',1880,PURI,PURI           ,LTT ,LOKMANYATILAK T
'12147',NIZAMUDDIN EXP ,1,KOP ,C SHAHUMHARAJ T,'00:00:00','09:05:00',0,KOP ,C SHAHUMHARAJ T,NZM ,H NIZAMUDDIN   
'12147',NIZAMUDDIN EXP ,2,MRJ ,MIRAJ JN       ,'10:15:00','10:20:00',48,KOP ,C SHAHUMHARAJ T,NZM ,H NIZAMUDDIN   
'12147',NIZAMUDDIN EXP ,3,SLI ,SANGLI         ,'10:32:00','10:35:00',55,KOP ,C SHAHUMHARAJ T,NZM ,H NIZAMUDDIN   
'12147',NIZAMUDDIN EXP ,4,KRD ,KARAD          ,'11:38:00','11:40:00',123,KOP ,C SHAHUMHARAJ T,NZM ,H NIZAMUDDIN   
'12147',NIZAMUDDIN EXP ,5,STR ,SATARA         ,'12:35:00','12:38:00',181,KOP ,C SHAHUMHARAJ T,NZM ,H NIZAMUDDIN   
'12147',NIZAMUDDIN EXP ,6,PUNE,PUNE JN        ,'15:55:00','16:10:00',327,KOP ,C SHAHUMHARAJ T,NZM ,H NIZAMUDDIN   
'12147',NIZAMUDDIN EXP ,7,URI ,URULI          ,'16:40:00','16:41:00',355,KOP ,C SHAHUMHARAJ T,NZM ,H NIZAMUDDIN   
'12147',NIZAMUDDIN EXP ,7,URI ,URULI          ,'16:36:00','16:37:00',355,KOP ,C SHAHUMHARAJ T,NZM ,H NIZAMUDDIN   
'12147',NIZAMUDDIN EXP ,8,DD  ,DAUND JN       ,'17:30:00','17:45:00',402,KOP ,C SHAHUMHARAJ T,NZM ,H NIZAMUDDIN   
'12147',NIZAMUDDIN EXP ,9,ANG ,AHMADNAGAR     ,'19:02:00','19:05:00',486,KOP ,C SHAHUMHARAJ T,NZM ,H NIZAMUDDIN   
'12147',NIZAMUDDIN EXP ,10,BAP ,BELAPUR        ,'20:08:00','20:10:00',553,KOP ,C SHAHUMHARAJ T,NZM ,H NIZAMUDDIN   
'12147',NIZAMUDDIN EXP ,11,KPG ,KOPARGAON      ,'20:43:00','20:45:00',597,KOP ,C SHAHUMHARAJ T,NZM ,H NIZAMUDDIN   
'12147',NIZAMUDDIN EXP ,12,MMR ,MANMAD JN      ,'21:50:00','21:55:00',639,KOP ,C SHAHUMHARAJ T,NZM ,H NIZAMUDDIN   
'12147',NIZAMUDDIN EXP ,13,BSL ,BHUSAVAL JN    ,'00:10:00','00:25:00',823,KOP ,C SHAHUMHARAJ T,NZM ,H NIZAMUDDIN   
'12147',NIZAMUDDIN EXP ,14,KNW ,KHANDWA        ,'02:15:00','02:20:00',946,KOP ,C SHAHUMHARAJ T,NZM ,H NIZAMUDDIN   
'12147',NIZAMUDDIN EXP ,15,ET  ,ITARSI JN      ,'04:40:00','04:45:00',1130,KOP ,C SHAHUMHARAJ T,NZM ,H NIZAMUDDIN   
'12147',NIZAMUDDIN EXP ,16,BPL ,BHOPAL  JN     ,'06:25:00','06:30:00',1221,KOP ,C SHAHUMHARAJ T,NZM ,H NIZAMUDDIN   
'12147',NIZAMUDDIN EXP ,17,BINA,BINA JN        ,'08:20:00','08:25:00',1360,KOP ,C SHAHUMHARAJ T,NZM ,H NIZAMUDDIN   
'12147',NIZAMUDDIN EXP ,18,JHS ,JHANSI JN      ,'10:28:00','10:38:00',1512,KOP ,C SHAHUMHARAJ T,NZM ,H NIZAMUDDIN   
'12147',NIZAMUDDIN EXP ,19,GWL ,GWALIOR        ,'11:52:00','11:57:00',1609,KOP ,C SHAHUMHARAJ T,NZM ,H NIZAMUDDIN   
'12147',NIZAMUDDIN EXP ,20,AGC ,AGRA CANTT     ,'14:00:00','14:05:00',1728,KOP ,C SHAHUMHARAJ T,NZM ,H NIZAMUDDIN   
'12147',NIZAMUDDIN EXP ,21,RKM ,RAJA KI MANDI  ,'14:12:00','14:14:00',1732,KOP ,C SHAHUMHARAJ T,NZM ,H NIZAMUDDIN   
'12147',NIZAMUDDIN EXP ,22,MTJ ,MATHURA JN     ,'14:55:00','15:00:00',1782,KOP ,C SHAHUMHARAJ T,NZM ,H NIZAMUDDIN   
'12147',NIZAMUDDIN EXP ,23,NZM ,H NIZAMUDDIN   ,'17:10:00','00:00:00',1915,KOP ,C SHAHUMHARAJ T,NZM ,H NIZAMUDDIN   
'12148',NZM KOP EXP    ,1,NZM ,H NIZAMUDDIN   ,'00:00:00','05:55:00',0,NZM ,H NIZAMUDDIN   ,KOP ,C SHAHUMHARAJ T
'12148',NZM KOP EXP    ,2,MTJ ,MATHURA JN     ,'07:55:00','08:00:00',134,NZM ,H NIZAMUDDIN   ,KOP ,C SHAHUMHARAJ T
'12148',NZM KOP EXP    ,3,RKM ,RAJA KI MANDI  ,'08:38:00','08:40:00',184,NZM ,H NIZAMUDDIN   ,KOP ,C SHAHUMHARAJ T
'12148',NZM KOP EXP    ,4,AGC ,AGRA CANTT     ,'09:10:00','09:15:00',188,NZM ,H NIZAMUDDIN   ,KOP ,C SHAHUMHARAJ T
'12148',NZM KOP EXP    ,5,GWL ,GWALIOR        ,'10:56:00','11:01:00',306,NZM ,H NIZAMUDDIN   ,KOP ,C SHAHUMHARAJ T
'12148',NZM KOP EXP    ,6,JHS ,JHANSI JN      ,'12:35:00','12:45:00',403,NZM ,H NIZAMUDDIN   ,KOP ,C SHAHUMHARAJ T
'12148',NZM KOP EXP    ,7,BINA,BINA JN        ,'15:00:00','15:05:00',556,NZM ,H NIZAMUDDIN   ,KOP ,C SHAHUMHARAJ T
'12148',NZM KOP EXP    ,8,BPL ,BHOPAL  JN     ,'17:05:00','17:10:00',694,NZM ,H NIZAMUDDIN   ,KOP ,C SHAHUMHARAJ T
'12148',NZM KOP EXP    ,9,ET  ,ITARSI JN      ,'18:50:00','18:55:00',786,NZM ,H NIZAMUDDIN   ,KOP ,C SHAHUMHARAJ T
'12148',NZM KOP EXP    ,10,KNW ,KHANDWA        ,'21:55:00','22:00:00',969,NZM ,H NIZAMUDDIN   ,KOP ,C SHAHUMHARAJ T
'12148',NZM KOP EXP    ,11,BSL ,BHUSAVAL JN    ,'23:45:00','23:55:00',1093,NZM ,H NIZAMUDDIN   ,KOP ,C SHAHUMHARAJ T
'12148',NZM KOP EXP    ,12,MMR ,MANMAD JN      ,'02:10:00','02:15:00',1277,NZM ,H NIZAMUDDIN   ,KOP ,C SHAHUMHARAJ T
'12148',NZM KOP EXP    ,13,KPG ,KOPARGAON      ,'03:48:00','03:50:00',1318,NZM ,H NIZAMUDDIN   ,KOP ,C SHAHUMHARAJ T
'12148',NZM KOP EXP    ,14,BAP ,BELAPUR        ,'04:33:00','04:35:00',1363,NZM ,H NIZAMUDDIN   ,KOP ,C SHAHUMHARAJ T
'12148',NZM KOP EXP    ,15,ANG ,AHMADNAGAR     ,'05:32:00','05:35:00',1429,NZM ,H NIZAMUDDIN   ,KOP ,C SHAHUMHARAJ T
'12148',NZM KOP EXP    ,16,DD  ,DAUND JN       ,'07:40:00','07:55:00',1513,NZM ,H NIZAMUDDIN   ,KOP ,C SHAHUMHARAJ T
'12148',NZM KOP EXP    ,17,URI ,URULI          ,'08:32:00','08:34:00',1561,NZM ,H NIZAMUDDIN   ,KOP ,C SHAHUMHARAJ T
'12148',NZM KOP EXP    ,18,PUNE,PUNE JN        ,'09:15:00','09:30:00',1589,NZM ,H NIZAMUDDIN   ,KOP ,C SHAHUMHARAJ T
'12148',NZM KOP EXP    ,19,STR ,SATARA         ,'12:05:00','12:08:00',1734,NZM ,H NIZAMUDDIN   ,KOP ,C SHAHUMHARAJ T
'12148',NZM KOP EXP    ,20,KRD ,KARAD          ,'13:06:00','13:08:00',1793,NZM ,H NIZAMUDDIN   ,KOP ,C SHAHUMHARAJ T
'12148',NZM KOP EXP    ,21,SLI ,SANGLI         ,'14:15:00','14:18:00',1861,NZM ,H NIZAMUDDIN   ,KOP ,C SHAHUMHARAJ T
'12148',NZM KOP EXP    ,22,MRJ ,MIRAJ JN       ,'14:37:00','14:40:00',1868,NZM ,H NIZAMUDDIN   ,KOP ,C SHAHUMHARAJ T
'12148',NZM KOP EXP    ,23,KOP ,C SHAHUMHARAJ T,'16:20:00','00:00:00',1915,NZM ,H NIZAMUDDIN   ,KOP ,C SHAHUMHARAJ T
'12149',PUNE PATNA EXP ,1,PUNE,PUNE JN        ,'00:00:00','20:55:00',0,PUNE,PUNE JN        ,PNBE,PATNA JN       
'12149',PUNE PATNA EXP ,2,DD  ,DAUND JN       ,'22:05:00','22:20:00',76,PUNE,PUNE JN        ,PNBE,PATNA JN       
'12149',PUNE PATNA EXP ,3,ANG ,AHMADNAGAR     ,'23:37:00','23:40:00',160,PUNE,PUNE JN        ,PNBE,PATNA JN       
'12149',PUNE PATNA EXP ,4,BAP ,BELAPUR        ,'00:43:00','00:45:00',227,PUNE,PUNE JN        ,PNBE,PATNA JN       
'12149',PUNE PATNA EXP ,5,KPG ,KOPARGAON      ,'01:27:00','01:30:00',271,PUNE,PUNE JN        ,PNBE,PATNA JN       
'12149',PUNE PATNA EXP ,5,KPG ,KOPARGAON      ,'01:28:00','01:30:00',271,PUNE,PUNE JN        ,PNBE,PATNA JN       
'12149',PUNE PATNA EXP ,6,MMR ,MANMAD JN      ,'02:30:00','02:35:00',313,PUNE,PUNE JN        ,PNBE,PATNA JN       
'12149',PUNE PATNA EXP ,7,BSL ,BHUSAVAL JN    ,'04:40:00','04:50:00',497,PUNE,PUNE JN        ,PNBE,PATNA JN       
'12149',PUNE PATNA EXP ,8,BAU ,BURHANPUR      ,'05:29:00','05:31:00',551,PUNE,PUNE JN        ,PNBE,PATNA JN       
'12149',PUNE PATNA EXP ,9,KNW ,KHANDWA        ,'07:10:00','07:15:00',621,PUNE,PUNE JN        ,PNBE,PATNA JN       
'12149',PUNE PATNA EXP ,9,KNW ,KHANDWA        ,'07:20:00','07:25:00',621,PUNE,PUNE JN        ,PNBE,PATNA JN       
'12149',PUNE PATNA EXP ,10,JBP ,JABALPUR       ,'13:30:00','13:40:00',1049,PUNE,PUNE JN        ,PNBE,PATNA JN       
'12149',PUNE PATNA EXP ,11,KTE ,KATNI          ,'14:50:00','14:55:00',1140,PUNE,PUNE JN        ,PNBE,PATNA JN       
'12149',PUNE PATNA EXP ,12,MYR ,MAIHAR         ,'15:53:00','15:55:00',1203,PUNE,PUNE JN        ,PNBE,PATNA JN       
'12149',PUNE PATNA EXP ,13,STA ,SATNA          ,'16:25:00','16:35:00',1238,PUNE,PUNE JN        ,PNBE,PATNA JN       
'12149',PUNE PATNA EXP ,13,STA ,SATNA          ,'16:30:00','16:40:00',1238,PUNE,PUNE JN        ,PNBE,PATNA JN       
'12149',PUNE PATNA EXP ,14,ALD ,ALLAHABAD JN   ,'21:05:00','21:35:00',1416,PUNE,PUNE JN        ,PNBE,PATNA JN       
'12149',PUNE PATNA EXP ,15,NYN ,NAINI          ,'22:01:00','22:02:00',1423,PUNE,PUNE JN        ,PNBE,PATNA JN       
'12149',PUNE PATNA EXP ,16,COI ,CHEOKI         ,'23:00:00','23:02:00',1425,PUNE,PUNE JN        ,PNBE,PATNA JN       
'12149',PUNE PATNA EXP ,17,CAR ,CHUNAR         ,'23:10:00','23:11:00',1537,PUNE,PUNE JN        ,PNBE,PATNA JN       
'12149',PUNE PATNA EXP ,18,JEP ,JEONATHPUR     ,'23:45:00','23:46:00',1561,PUNE,PUNE JN        ,PNBE,PATNA JN       
'12149',PUNE PATNA EXP ,19,MGS ,MUGHAL SARAI JN,'00:15:00','00:25:00',1569,PUNE,PUNE JN        ,PNBE,PATNA JN       
'12149',PUNE PATNA EXP ,20,BXR ,BUXAR          ,'01:39:00','01:41:00',1663,PUNE,PUNE JN        ,PNBE,PATNA JN       
'12149',PUNE PATNA EXP ,21,ARA ,ARA            ,'02:24:00','02:26:00',1731,PUNE,PUNE JN        ,PNBE,PATNA JN       
'12149',PUNE PATNA EXP ,22,PNBE,PATNA JN       ,'04:00:00','00:00:00',1781,PUNE,PUNE JN        ,PNBE,PATNA JN       
'12150',PNBE PUNE EXP  ,1,PNBE,PATNA JN       ,'00:00:00','22:55:00',0,PNBE,PATNA JN       ,PUNE,PUNE JN        
'12150',PNBE PUNE EXP  ,2,ARA ,ARA            ,'23:40:00','23:42:00',50,PNBE,PATNA JN       ,PUNE,PUNE JN        
'12150',PNBE PUNE EXP  ,3,BXR ,BUXAR          ,'00:42:00','00:44:00',118,PNBE,PATNA JN       ,PUNE,PUNE JN        
'12150',PNBE PUNE EXP  ,4,MGS ,MUGHAL SARAI JN,'02:42:00','02:52:00',212,PNBE,PATNA JN       ,PUNE,PUNE JN        
'12150',PNBE PUNE EXP  ,5,MZP ,MIRZAPUR       ,'03:10:00','03:11:00',275,PNBE,PATNA JN       ,PUNE,PUNE JN        
'12150',PNBE PUNE EXP  ,6,ALD ,ALLAHABAD JN   ,'05:10:00','05:30:00',365,PNBE,PATNA JN       ,PUNE,PUNE JN        
'12150',PNBE PUNE EXP  ,7,STA ,SATNA          ,'08:15:00','08:25:00',543,PNBE,PATNA JN       ,PUNE,PUNE JN        
'12150',PNBE PUNE EXP  ,8,MYR ,MAIHAR         ,'08:48:00','08:50:00',578,PNBE,PATNA JN       ,PUNE,PUNE JN        
'12150',PNBE PUNE EXP  ,9,KTE ,KATNI          ,'09:40:00','09:45:00',641,PNBE,PATNA JN       ,PUNE,PUNE JN        
'12150',PNBE PUNE EXP  ,10,JBP ,JABALPUR       ,'11:20:00','11:30:00',732,PNBE,PATNA JN       ,PUNE,PUNE JN        
'12150',PNBE PUNE EXP  ,11,KNW ,KHANDWA        ,'17:50:00','17:55:00',1160,PNBE,PATNA JN       ,PUNE,PUNE JN        
'12150',PNBE PUNE EXP  ,12,BAU ,BURHANPUR      ,'18:44:00','18:45:00',1229,PNBE,PATNA JN       ,PUNE,PUNE JN        
'12150',PNBE PUNE EXP  ,13,BSL ,BHUSAVAL JN    ,'19:30:00','19:40:00',1284,PNBE,PATNA JN       ,PUNE,PUNE JN        
'12150',PNBE PUNE EXP  ,14,MMR ,MANMAD JN      ,'22:00:00','22:05:00',1468,PNBE,PATNA JN       ,PUNE,PUNE JN        
'12150',PNBE PUNE EXP  ,15,KPG ,KOPARGAON      ,'00:04:00','00:05:00',1509,PNBE,PATNA JN       ,PUNE,PUNE JN        
'12150',PNBE PUNE EXP  ,16,BAP ,BELAPUR        ,'00:44:00','00:45:00',1553,PNBE,PATNA JN       ,PUNE,PUNE JN        
'12150',PNBE PUNE EXP  ,17,ANG ,AHMADNAGAR     ,'01:50:00','01:53:00',1620,PNBE,PATNA JN       ,PUNE,PUNE JN        
'12150',PNBE PUNE EXP  ,18,DD  ,DAUND JN       ,'03:55:00','04:10:00',1704,PNBE,PATNA JN       ,PUNE,PUNE JN        
'12150',PNBE PUNE EXP  ,19,PUNE,PUNE JN        ,'05:30:00','00:00:00',1780,PNBE,PATNA JN       ,PUNE,PUNE JN        
'12151',SAMARSATA EXP  ,1,LTT ,LOKMANYATILAK T,'00:00:00','20:35:00',0,LTT ,LOKMANYATILAK T,HWH ,HOWRAH JN      
'12151',SAMARSATA EXP  ,2,KYN ,KALYAN JN      ,'21:15:00','21:18:00',38,LTT ,LOKMANYATILAK T,HWH ,HOWRAH JN      
'12151',SAMARSATA EXP  ,3,IGP ,IGATPURI       ,'23:03:00','23:05:00',121,LTT ,LOKMANYATILAK T,HWH ,HOWRAH JN      
'12151',SAMARSATA EXP  ,4,NK  ,NASIK ROAD     ,'23:48:00','23:50:00',172,LTT ,LOKMANYATILAK T,HWH ,HOWRAH JN      
'12151',SAMARSATA EXP  ,5,BSL ,BHUSAVAL JN    ,'03:00:00','03:10:00',429,LTT ,LOKMANYATILAK T,HWH ,HOWRAH JN      
'12151',SAMARSATA EXP  ,6,AK  ,AKOLA JN       ,'04:45:00','04:50:00',569,LTT ,LOKMANYATILAK T,HWH ,HOWRAH JN      
'12151',SAMARSATA EXP  ,7,BD  ,BADNERA JN     ,'07:10:00','07:15:00',647,LTT ,LOKMANYATILAK T,HWH ,HOWRAH JN      
'12151',SAMARSATA EXP  ,8,NGP ,NAGPUR         ,'10:50:00','11:05:00',821,LTT ,LOKMANYATILAK T,HWH ,HOWRAH JN      
'12151',SAMARSATA EXP  ,9,G   ,GONDIA JN      ,'12:41:00','12:43:00',951,LTT ,LOKMANYATILAK T,HWH ,HOWRAH JN      
'12151',SAMARSATA EXP  ,10,DGG ,DONGARGARH     ,'13:41:00','13:43:00',1025,LTT ,LOKMANYATILAK T,HWH ,HOWRAH JN      
'12151',SAMARSATA EXP  ,11,RJN ,RAJ NANDGAON   ,'13:56:00','13:58:00',1056,LTT ,LOKMANYATILAK T,HWH ,HOWRAH JN      
'12151',SAMARSATA EXP  ,12,DURG,DURG           ,'14:50:00','14:55:00',1085,LTT ,LOKMANYATILAK T,HWH ,HOWRAH JN      
'12151',SAMARSATA EXP  ,13,R   ,RAIPUR JN      ,'15:30:00','15:40:00',1122,LTT ,LOKMANYATILAK T,HWH ,HOWRAH JN      
'12151',SAMARSATA EXP  ,14,BSP ,BILASPUR JN    ,'17:30:00','17:45:00',1232,LTT ,LOKMANYATILAK T,HWH ,HOWRAH JN      
'12151',SAMARSATA EXP  ,15,RIG ,RAIGARH        ,'19:21:00','19:23:00',1365,LTT ,LOKMANYATILAK T,HWH ,HOWRAH JN      
'12151',SAMARSATA EXP  ,16,JSG ,JHARSUGUDA JN  ,'20:55:00','21:00:00',1438,LTT ,LOKMANYATILAK T,HWH ,HOWRAH JN      
'12151',SAMARSATA EXP  ,17,ROU ,ROURKELA       ,'22:25:00','22:40:00',1539,LTT ,LOKMANYATILAK T,HWH ,HOWRAH JN      
'12151',SAMARSATA EXP  ,18,CKP ,CHAKRADHARPUR  ,'00:10:00','00:15:00',1640,LTT ,LOKMANYATILAK T,HWH ,HOWRAH JN      
'12151',SAMARSATA EXP  ,19,PRR ,PURULIA JN     ,'02:03:00','02:05:00',1759,LTT ,LOKMANYATILAK T,HWH ,HOWRAH JN      
'12151',SAMARSATA EXP  ,20,ADRA,ADRA JN        ,'03:00:00','03:05:00',1798,LTT ,LOKMANYATILAK T,HWH ,HOWRAH JN      
'12151',SAMARSATA EXP  ,21,BQA ,BANKURA        ,'03:43:00','03:45:00',1851,LTT ,LOKMANYATILAK T,HWH ,HOWRAH JN      
'12151',SAMARSATA EXP  ,22,MDN ,MIDNAPORE      ,'05:18:00','05:20:00',1953,LTT ,LOKMANYATILAK T,HWH ,HOWRAH JN      
'12151',SAMARSATA EXP  ,23,KGP ,KHARAGPUR JN   ,'06:03:00','06:05:00',1966,LTT ,LOKMANYATILAK T,HWH ,HOWRAH JN      
'12151',SAMARSATA EXP  ,24,SRC ,SANTRAGACHI JN ,'07:42:00','07:44:00',2074,LTT ,LOKMANYATILAK T,HWH ,HOWRAH JN      
'12151',SAMARSATA EXP  ,25,HWH ,HOWRAH JN      ,'08:25:00','00:00:00',2081,LTT ,LOKMANYATILAK T,HWH ,HOWRAH JN      
'12152',SAMARSATA EXP  ,1,HWH ,HOWRAH JN      ,'00:00:00','21:15:00',0,HWH ,HOWRAH JN      ,LTT ,LOKMANYATILAK T
'12152',SAMARSATA EXP  ,2,KGP ,KHARAGPUR JN   ,'23:00:00','23:05:00',116,HWH ,HOWRAH JN      ,LTT ,LOKMANYATILAK T
'12152',SAMARSATA EXP  ,3,NMP ,NIMPURA        ,'23:10:00','23:11:00',122,HWH ,HOWRAH JN      ,LTT ,LOKMANYATILAK T
'12152',SAMARSATA EXP  ,4,GKL ,GOKULPUR       ,'23:20:00','23:21:00',132,HWH ,HOWRAH JN      ,LTT ,LOKMANYATILAK T
'12152',SAMARSATA EXP  ,5,MDN ,MIDNAPORE      ,'23:48:00','23:50:00',139,HWH ,HOWRAH JN      ,LTT ,LOKMANYATILAK T
'12152',SAMARSATA EXP  ,6,BQA ,BANKURA        ,'01:03:00','01:05:00',241,HWH ,HOWRAH JN      ,LTT ,LOKMANYATILAK T
'12152',SAMARSATA EXP  ,7,ADRA,ADRA JN        ,'01:50:00','01:55:00',294,HWH ,HOWRAH JN      ,LTT ,LOKMANYATILAK T
